552998853641,2024-01-06T14:59:49.746Z,icm4x6xx Accelerometer Non-wakeup,8.925584,-0.6266823,3.9145198,3
552923800516,2024-01-06T14:59:49.671Z,qmc6308 Magnetometer Wakeup,22.300001,7.05,-2.3375,0
552914824735,2024-01-06T14:59:49.662Z,icm4x6xx Accelerometer Wakeup,8.960898,-0.6422446,3.9905357,3
553018757547,2024-01-06T14:59:49.766Z,icm4x6xx Accelerometer Non-wakeup,8.921992,-0.6003461,4.031237,3
552950688537,2024-01-06T14:59:49.699Z,icm4x6xx Gyroscope Non-wakeup,0.04500739,0.027430538,0.020639483,3
553038694318,2024-01-06T14:59:49.786Z,icm4x6xx Accelerometer Non-wakeup,8.933964,-0.5955577,4.175488,3
552950688537,2024-01-06T14:59:49.699Z,icm4x6xx Gyroscope Wakeup,0.04500739,0.027430538,0.020639483,3
553058678224,2024-01-06T14:59:49.806Z,icm4x6xx Accelerometer Non-wakeup,8.941146,-0.60094464,4.216788,3
552980579005,2024-01-06T14:59:49.729Z,gravity  Non-wakeup,8.940641,-0.535365,3.9935834,3
552980579005,2024-01-06T14:59:49.729Z,linear_acceleration,0.04429531,-0.11496407,0.020608664,3
552980579005,2024-01-06T14:59:49.729Z,gravity  Wakeup,8.940641,-0.535365,3.9935834,3
552980579005,2024-01-06T14:59:49.729Z,linear_acceleration_wakeup,0.04429531,-0.11496407,0.020608664,3
553078503485,2024-01-06T14:59:49.827Z,icm4x6xx Accelerometer Non-wakeup,8.949526,-0.5931635,4.1341877,3
553098417703,2024-01-06T14:59:49.846Z,icm4x6xx Accelerometer Non-wakeup,8.944737,-0.57640404,4.0384197,3
553118180933,2024-01-06T14:59:49.866Z,icm4x6xx Accelerometer Non-wakeup,8.932168,-0.5566519,4.03004,3
553137991401,2024-01-06T14:59:49.886Z,icm4x6xx Accelerometer Non-wakeup,8.957906,-0.5542577,4.073136,3
553157863120,2024-01-06T14:59:49.906Z,icm4x6xx Accelerometer Non-wakeup,8.977059,-0.5482722,4.124611,3
553177799787,2024-01-06T14:59:49.926Z,icm4x6xx Accelerometer Non-wakeup,8.955511,-0.5434838,4.158728,3
553097050516,2024-01-06T14:59:49.845Z,qmc6308 Magnetometer Non-wakeup,22.4125,6.9375,-2.5125,0
553116300516,2024-01-06T14:59:49.865Z,qmc6308 Magnetometer Wakeup,22.425001,6.925,-2.525,0
553197795151,2024-01-06T14:59:49.945Z,icm4x6xx Accelerometer Non-wakeup,8.91481,-0.516549,4.122815,3
553113805047,2024-01-06T14:59:49.862Z,icm4x6xx Accelerometer Wakeup,8.942344,-0.56563014,4.1132383,3
553217856922,2024-01-06T14:59:49.965Z,icm4x6xx Accelerometer Non-wakeup,8.876503,-0.49679685,4.0294414,3
553237937599,2024-01-06T14:59:49.986Z,icm4x6xx Accelerometer Non-wakeup,8.846576,-0.46866497,3.9564183,3
553149944578,2024-01-06T14:59:49.898Z,icm4x6xx Gyroscope Non-wakeup,-0.042477388,-0.025566328,-0.039547913,3
553149944578,2024-01-06T14:59:49.898Z,icm4x6xx Gyroscope Wakeup,-0.042477388,-0.025566328,-0.039547913,3
553257893224,2024-01-06T14:59:50.005Z,icm4x6xx Accelerometer Non-wakeup,8.863335,-0.44891283,3.9492357,3
553179849266,2024-01-06T14:59:49.927Z,gravity  Non-wakeup,8.957966,-0.5083157,3.958136,3
553179849266,2024-01-06T14:59:49.927Z,linear_acceleration,-0.01786232,-0.021570325,0.028369427,3
553179849266,2024-01-06T14:59:49.927Z,gravity  Wakeup,8.957966,-0.5083157,3.958136,3
553179849266,2024-01-06T14:59:49.928Z,linear_acceleration_wakeup,-0.01786232,-0.021570325,0.028369427,3
553277819891,2024-01-06T14:59:50.026Z,icm4x6xx Accelerometer Non-wakeup,8.920795,-0.42796355,4.027047,3
553297754526,2024-01-06T14:59:50.045Z,icm4x6xx Accelerometer Non-wakeup,8.93935,-0.40821138,4.107253,3
553317678589,2024-01-06T14:59:50.065Z,icm4x6xx Accelerometer Non-wakeup,8.905233,-0.39085343,4.1395745,3
553337610464,2024-01-06T14:59:50.085Z,icm4x6xx Accelerometer Non-wakeup,8.867524,-0.39863458,4.100669,3
553357526922,2024-01-06T14:59:50.105Z,icm4x6xx Accelerometer Non-wakeup,8.849568,-0.38845924,4.0240545,3
553289550516,2024-01-06T14:59:50.037Z,qmc6308 Magnetometer Non-wakeup,22.5,6.7625003,-2.775,0
553377457808,2024-01-06T14:59:50.125Z,icm4x6xx Accelerometer Non-wakeup,8.875904,-0.36870706,3.976769,3
553308800516,2024-01-06T14:59:50.056Z,qmc6308 Magnetometer Wakeup,22.5,6.75,-2.8,0
553397394370,2024-01-06T14:59:50.145Z,icm4x6xx Accelerometer Non-wakeup,8.928576,-0.3657143,3.9630024,3
553313377078,2024-01-06T14:59:50.062Z,icm4x6xx Accelerometer Wakeup,8.890868,-0.41299978,4.024653,3
553417306870,2024-01-06T14:59:50.165Z,icm4x6xx Accelerometer Non-wakeup,8.968081,-0.41599256,3.9965212,3
553437252130,2024-01-06T14:59:50.185Z,icm4x6xx Accelerometer Non-wakeup,8.959103,-0.44711718,3.9815574,3
553349250464,2024-01-06T14:59:50.097Z,icm4x6xx Gyroscope Non-wakeup,-0.035553172,-0.009187899,-0.026631592,3
553349250464,2024-01-06T14:59:50.098Z,icm4x6xx Gyroscope Wakeup,-0.035553172,-0.009187899,-0.026631592,3
553457162026,2024-01-06T14:59:50.205Z,icm4x6xx Accelerometer Non-wakeup,8.878897,-0.43155485,4.096479,3
553379117964,2024-01-06T14:59:50.128Z,linear_acceleration,-0.030789375,0.054869324,0.030547142,3
553379117964,2024-01-06T14:59:50.127Z,gravity  Non-wakeup,8.958362,-0.46135807,3.9629922,3
553379117964,2024-01-06T14:59:50.127Z,linear_acceleration_wakeup,-0.030789375,0.054869324,0.030547142,3
553379117964,2024-01-06T14:59:50.128Z,gravity  Wakeup,8.958362,-0.46135807,3.9629922,3
553477101401,2024-01-06T14:59:50.225Z,icm4x6xx Accelerometer Non-wakeup,8.731653,-0.24959552,4.219182,3
553497016974,2024-01-06T14:59:50.245Z,icm4x6xx Accelerometer Non-wakeup,8.794501,-0.08439561,4.047398,3
553517132287,2024-01-06T14:59:50.265Z,icm4x6xx Accelerometer Non-wakeup,8.917204,-0.22266077,3.9318779,3
553537470203,2024-01-06T14:59:50.286Z,icm4x6xx Accelerometer Non-wakeup,8.9363575,-0.4830302,3.9594111,3
553557273276,2024-01-06T14:59:50.305Z,icm4x6xx Accelerometer Non-wakeup,9.010578,-0.599149,4.1000705,3
553482050516,2024-01-06T14:59:50.230Z,qmc6308 Magnetometer Non-wakeup,22.575,6.6625,-3.0375001,0
553576945099,2024-01-06T14:59:50.324Z,icm4x6xx Accelerometer Non-wakeup,8.968679,-0.5979519,4.172495,3
553501300516,2024-01-06T14:59:50.249Z,qmc6308 Magnetometer Wakeup,22.5875,6.65,-3.075,0
553596598276,2024-01-06T14:59:50.345Z,icm4x6xx Accelerometer Non-wakeup,8.862736,-0.5518635,4.115034,3
553512494214,2024-01-06T14:59:50.260Z,icm4x6xx Accelerometer Wakeup,8.896853,-0.41180268,4.06296,3
553616253589,2024-01-06T14:59:50.365Z,icm4x6xx Accelerometer Non-wakeup,8.814852,-0.49559975,3.9737763,3
553547883224,2024-01-06T14:59:50.295Z,icm4x6xx Gyroscope Non-wakeup,0.02796317,0.01957422,0.02223738,3
553635916401,2024-01-06T14:59:50.384Z,icm4x6xx Accelerometer Non-wakeup,8.8328085,-0.46567222,3.8750155,3
553547883224,2024-01-06T14:59:50.295Z,icm4x6xx Gyroscope Wakeup,0.02796317,0.01957422,0.02223738,3
553655603693,2024-01-06T14:59:50.403Z,icm4x6xx Accelerometer Non-wakeup,8.850765,-0.4842273,3.9935284,3
553577475724,2024-01-06T14:59:50.325Z,gravity  Non-wakeup,8.93816,-0.47404757,4.0068645,3
553577475724,2024-01-06T14:59:50.325Z,linear_acceleration,-0.014847755,0.027318329,-0.033269167,3
553577475724,2024-01-06T14:59:50.326Z,gravity  Wakeup,8.93816,-0.47404757,4.0068645,3
553577475724,2024-01-06T14:59:50.325Z,linear_acceleration_wakeup,-0.014847755,0.027318329,-0.033269167,3
